SID,Grade,late_mins,leave_early_mins,duration,duration_pct,present_sessions,joined_sessions,duration_std,score_avg_1,score_avg_2,score_avg_1_pctile,score_avg_2_pctile,quiz_completion_pct,has_quiz_data,called_on_days,response_pct,success_call_days,call_pctile,days_to_end,dropout
20038935,HM 6,8.216748768,5.753694581,47.14039409,76.05167997,369,196,18.78960821,89.53559376,105.1747883,93.75625956,96.32624219,84.33299025,1,0,0,0,34.42059834,0,FALSE
20043685,Grade 8,11.45652174,1.81884058,47.80434783,78.10290619,133,70,12.83975276,24.74033636,67.35382584,53.1678455,56.21071656,37.03188971,1,0,0,0,38.21848308,1,FALSE
20044172,Grade 8,3,40,20,31.74603175,1,1,,5.276571482,27.58107143,33.69266342,33.49425072,20.99037682,1,1,50,1,56.69674395,263,TRUE
20044370,HM 6,13.34756098,13.25609756,38,58.89386982,151,108,13.96709542,20.33040739,47.24354428,45.16797048,44.41851445,36.43314236,1,0,0,0,36.95439855,1,FALSE
20044602,Grade 8,12.46153846,2.884615385,45.80769231,75.15850305,25,25,15.0200379,19.16938221,49.50348891,45.12499787,45.71711136,34.59973747,1,1,50,1,56.69674395,177,TRUE
20044759,Grade 8,12.11864407,11.13559322,37.06779661,61.36686305,52,38,13.65948503,4.305450076,21.54978695,27.00470705,26.82433187,21.19833989,1,0,0,0,38.21848308,1,FALSE
20045265,Grade 8,8.989690722,4.74742268,46.88659794,77.38374737,184,114,14.73979935,62.55355622,77.34790404,72.61433372,69.66477486,76.77826283,1,22,100,22,91.02305568,1,FALSE
20045539,Grade 8,1.948339483,1.918819188,56.56457565,93.55277564,263,130,10.45778461,71.23706024,88.42807673,74.26967865,78.1361442,78.87272426,1,49,50,49,70.39239612,1,FALSE
20045730,Grade 8,20.81168831,0.961038961,35.24675325,61.46811223,139,86,13.13594663,84.61669122,95.38489142,84.04676972,83.74139454,88.30810147,1,1,50,1,56.69674395,1,FALSE
20045761,Grade 8,11.18075802,11.39358601,34.49854227,61.74045029,283,161,14.55818627,56.44797907,86.42939601,70.76087364,71.48429884,62.88495666,1,1,50,1,60.15349046,1,FALSE
20045900,Grade 8,13,7.8,40.6,66.3211033,5,4,15.70986951,8.211685786,24.48944727,33.30317943,32.5118721,25.65629812,1,2,50,2,59.08804829,260,TRUE
20046303,Grade 8,19.59649123,8.568421053,30.99649123,52.35935095,206,145,19.78093018,37.58020604,70.17967318,56.11037399,57.38857359,50.52811146,1,3,50,3,61.47935264,0,FALSE
20046433,Grade 8,16.85507246,4.362318841,38.78985507,64.93522437,206,137,20.62018531,24.82182529,53.4225098,48.01597457,46.78527471,40.31938997,1,0,0,0,38.21848308,1,FALSE
20046814,Grade 8,9.004016064,1.016064257,46.79116466,82.46077675,243,112,11.22589542,5.663950159,21.84253122,32.16756357,32.46362031,27.99417873,1,0,0,0,38.21848308,1,FALSE
20046937,Grade 8,15.13740458,8.572519084,36.98473282,61.00748394,125,92,10.69218603,53.89665267,74.17214223,61.98571769,63.30185573,65.76573329,1,0,0,0,38.21848308,1,FALSE
20047090,Grade 4,9.660194175,3.339805825,47.30097087,78.63753728,96,65,14.59104947,80.15867928,96.42860119,94.19107987,95.40813202,83.02486992,1,13,100,13,74.25086107,2,FALSE
20047103,Grade 4,13.08243728,8.039426523,36.16129032,62.35421121,222,92,20.04219846,21.77230435,42.10645779,43.66230951,42.46834336,41.63140489,1,7,100,7,72.98235847,1,FALSE
20047126,Grade 2,16.11111111,8.407407407,35.77777778,59.37656525,19,14,22.15041818,11.99620968,34.19175325,31.68604651,34.39922481,37.85842294,1,5,75,4,60.16164994,211,TRUE
20047164,Grade 3,2.746031746,2.746031746,54.53174603,90.70140004,121,63,11.92488927,32.93686165,61.16866071,58.51898165,56.12063203,54.55282149,1,19,100,19,81.65692559,2,FALSE
20047217,Grade 2,17.82051282,6.58974359,36,59.81678953,32,17,17.23979485,7.271818996,20.67935065,27.71317829,27.90697674,37.85842294,1,2,50,2,36.74536035,204,TRUE
20047270,Grade 4,20.16556291,6.586092715,29.59602649,52.65994855,237,97,15.30885953,54.51779196,76.15727294,72.7463216,73.41259415,69.73203104,1,12,100,12,82.68776701,1,FALSE
20047405,Grade 8,15.68523677,17.84122563,26.55988858,44.05392536,213,129,20.03380261,90.00806185,95.24306786,84.73123388,84.03300156,94.68443126,1,0,0,0,38.21848308,1,FALSE
20048097,Grade 7,6.591280654,1.983651226,48.50681199,84.87729337,351,156,12.97241009,16.47497689,36.06438925,34.89527682,35.98973699,28.97605571,1,0,0,0,34.41778276,8,FALSE
20053302,Grade 9-12,9.651428571,39.32,18.04,27.32084024,99,90,11.51878027,9.600920921,25.20551282,39.34167245,45.44587839,27.07350207,1,0,0,0,46.16051206,1,FALSE
20053789,Grade 9-12,22.28571429,4.8,37.02857143,57.34990826,29,29,20.88129717,10.69893159,20.17945828,43.85360713,42.41576316,39.68622302,1,0,0,0,46.16051206,46,TRUE
20053823,Grade 9-12,19.67045455,7.897727273,34.72727273,55.5227331,71,52,19.18376186,15.54708494,30.63345865,43.85730882,54.96824258,37.02614953,1,0,0,0,46.16051206,43,TRUE
20054490,Grade 5,7.064814815,13.85185185,35.51851852,63.48726392,80,56,21.63178757,16.88689825,49.96964286,40.55573316,42.03697783,36.31305973,1,2,100,2,55.68570792,0,FALSE
20054866,Grade 9-12,14.59433962,12.31132075,33.40566038,55.51294335,86,66,17.26420922,22.30761583,31.36396154,60.00834633,63.27490658,53.20214695,1,0,0,0,46.29014169,10,FALSE
20055186,Grade 9-12,15.22109533,7.206896552,44.13184584,66.24875678,421,128,21.80887183,8.352823419,24.73750252,38.08885015,46.6036792,27.22782306,1,0,0,0,46.16051206,0,FALSE
20055734,Grade 9-12,2.481818182,3.263636364,62.91818182,92.02367661,109,51,16.69375086,66.02932389,71.74755736,87.94610041,81.29417833,94.00252525,1,0,0,0,46.29014169,1,FALSE
20056221,Grade 9-12,3.566572238,4.796033994,57.50991501,86.90370999,330,132,20.01293724,26.84763328,40.82969192,61.33499208,68.02478691,50.24082524,1,0,0,0,46.29014169,0,FALSE
20056739,Grade 5,4.231884058,3.050724638,53.22463768,87.59687828,130,65,13.79676156,20.74522279,54.18737374,39.15973998,38.68286445,38.4071889,1,9,50,9,62.62562618,1,FALSE
20057119,Grade 9-12,4.193877551,2.153061224,68.8877551,91.17386059,95,48,20.41976133,8.005854377,38.18236111,51.70807453,56.25352908,22.8956229,1,0,0,0,46.29014169,71,TRUE
20057386,Grade 9-12,11.70718232,3.569060773,44.9558011,74.63171468,171,83,14.27461741,31.90880835,41.47304121,66.05057281,57.27414027,77.90379665,1,0,0,0,46.29014169,8,FALSE
20063203,Grade 9-12,21.74590164,10.94262295,42.95901639,56.61897,104,61,21.89471333,6.834368687,27.09013072,49.960788,47.68806073,25.37878788,1,0,0,0,46.32717873,3,FALSE
20064747,HM 6,2.508379888,1.226256983,57.01396648,93.68714765,353,195,12.56745722,92.56876479,93.4085599,90.16369048,89.08333333,99.02859238,1,45,100,45,95.04606415,1,FALSE
20064989,Grade 9-12,19.48543689,21.54854369,27.87378641,40.18732876,132,86,20.58589601,25.38587556,57.52578171,62.57430126,64.33514331,45.85705836,1,0,0,0,46.16051206,1,FALSE
20065203,Grade 9-12,18.04761905,27.71428571,23.42857143,37.59447585,11,12,18.3808907,0,0,19.28316827,19.28316827,15.41005291,1,0,0,0,46.16051206,234,TRUE
20065384,Grade 9-12,8.895061728,12.20987654,45.07716049,69.84232403,309,128,12.72099639,57.97514083,73.67418988,81.38886398,82.64507858,79.94812995,1,0,0,0,46.32717873,0,FALSE
20065453,Grade 9-12,14.51882845,9.447698745,45.72384937,66.14493994,204,99,23.45940299,49.86789202,65.38109825,79.00070471,75.25592775,78.44215969,1,0,0,0,46.16051206,1,FALSE
20065725,Grade 9-12,17.05555556,11.88888889,34.63888889,54.51723601,29,24,19.29641385,1.473968254,4.421904762,23.4057287,24.16763346,21.01982935,1,0,0,0,46.16051206,207,TRUE
20066041,Grade 9-12,17.96153846,24.35897436,47.93589744,53.11863313,51,29,35.10775241,92.53745791,98.06179904,89.12416086,85.92289353,93.98148148,1,0,0,0,46.16051206,1,FALSE
20066268,Grade 9-12,16.24752475,18.05940594,28.53465347,45.66124839,71,50,19.56249696,19.80898827,33.81244322,56.68610318,51.85238974,62.3665332,1,0,0,0,46.16051206,3,FALSE
20066427,Grade 9-12,17.48,15.48,29.18,47.40447747,41,34,14.2824139,31.31432198,51.06207787,72.32609773,76.51063145,57.81858699,1,0,0,0,46.32717873,31,TRUE
20068043,Grade 9-12,11.92857143,12.85714286,37.92857143,62.32105834,11,8,20.89337137,14.08259212,38.25189542,47.22937811,48.31367143,35.77386911,1,0,0,0,46.16051206,231,TRUE
20068107,Grade 9-12,6.713207547,9.283018868,51.8,77.5362525,253,126,14.81839561,62.09018184,70.74726101,86.84167097,82.35072197,87.5319042,1,0,0,0,46.16051206,0,FALSE
20068867,Grade 9-12,30.5,7,23.66666667,39.00287914,3,3,23.52587228,0,0,20.93656384,20.93656384,25.0965251,1,0,0,0,46.16051206,115,TRUE
20074693,Grade 9-12,20.96428571,23.46428571,16.17857143,26.70712152,12,23,8.911306058,11.97735521,24.28987551,38.18604145,41.54277756,31.02626436,1,0,0,0,46.32717873,85,TRUE
20074760,Grade 9-12,14.49517685,5.897106109,46.62057878,69.49372471,273,130,21.31024502,23.55549905,38.03153701,57.43484497,59.03371356,50.1982502,1,1,50,1,68.26218612,1,FALSE
20076002,Grade 9-12,15.2,16.23529412,35.92941176,53.08660106,63,34,23.9134293,0,0,19.28316827,19.28316827,15.41005291,1,0,0,0,46.32717873,186,TRUE
20076219,Grade 9-12,14.12149533,2.943925234,43.52336449,71.70021603,96,56,17.36910388,50.55287645,76.55986667,85.21982026,94.16444013,65.92664093,1,0,0,0,46.32717873,1,FALSE
20076523,Grade 9-12,17.52331606,7.901554404,42.20207254,62.73560323,173,89,19.6274042,21.26378462,34.03521027,49.48331891,52.96577583,42.5347967,1,0,0,0,46.32717873,51,TRUE
20076832,Grade 9-12,16.45714286,5.942857143,41.88571429,65.36636739,34,26,13.09416446,6.1550858,8.922154762,31.84972976,29.85398621,32.95676629,1,0,0,0,46.32717873,186,TRUE
20077918,Grade 9-12,13.75,19.25,42.55,57.73517976,16,13,23.71425288,32.01061261,42.44393257,63.02771898,61.92898572,58.91094016,1,0,0,0,46.32717873,95,TRUE
20083767,Grade 9-12,30.06666667,3.733333333,39.66666667,54.18032055,15,14,14.6904569,5.736071429,19.59706522,36.09666033,36.31599655,24.37169312,1,0,0,0,46.75310466,50,TRUE
20084517,Grade 4,9.628571429,8.628571429,38.02857143,66.41204838,28,15,21.0608163,,,,,,0,0,0,0,24.86910995,232,TRUE
20085514,Grade 9-12,21.11111111,2,45.66666667,66.75564624,9,7,17.7270979,7.251087337,21.47976608,36.75653399,36.25712651,27.49104624,1,0,0,0,46.75310466,220,TRUE
20086471,Grade 9-12,14.66666667,21.5,28.66666667,41.48148148,4,3,25.4296415,2.544404762,8.220384615,25.35459684,28.49745398,18.38624339,1,0,0,0,46.75310466,234,TRUE
20088797,Grade 9-12,15,32,14,22.58064516,0,1,,27.84000813,51.46568567,58.46875054,60.12468845,47.63676014,1,0,0,0,46.75310466,263,TRUE
21000026,Grade K,3.4,0.05,55.85,94.05733633,20,6,2.158825217,,,,,,0,0,0,0,12.26415094,232,TRUE
21000100,Grade K,11.80597015,4.895522388,42.82089552,72.12730046,58,17,16.04815233,,,,,,0,4,75,3,41.98113208,143,TRUE
21000316,Grade 3,5.16744186,3.311627907,47.34418605,85.26195029,202,98,13.98906954,56.30594717,72.136353,69.06261525,65.24352296,78.04348732,1,0,0,0,26.54809787,0,FALSE
21000404,Grade 5,6.233576642,1.919708029,52.6350365,86.62390374,133,65,12.43978196,29.7344358,58.60502646,54.36381074,48.89972293,49.66806749,1,8,50,8,60.55308732,1,FALSE
21000512,Grade 4,9.716049383,1.938271605,42.85185185,78.67307603,78,34,12.11725125,0,0,20,19.91438356,20.82352941,1,9,93.75,8,74.15128758,141,TRUE
21000520,Grade 4,8.389473684,6.136842105,46.18947368,76.12457191,86,44,18.35309397,44.13911778,67.58256743,71.1655938,67.49527153,64.06706941,1,2,50,2,54.19983338,3,FALSE
21000620,Grade 3,6.262295082,2.147540984,51.68852459,86.0301959,117,59,12.3823935,32.58580871,49.65593645,50.04408307,47.8531832,55.08075185,1,0,0,0,26.54809787,1,FALSE
21000624,Grade 3,11.75,6.142857143,42.32142857,70.22055231,25,22,16.45207084,88.55671741,96.92720304,96.53789415,95.34073622,91.09237537,1,2,50,2,43.0990238,2,FALSE
21000627,Grade 3,5.135135135,2.16988417,48.36293436,87.20742096,249,99,12.18842445,85.07296573,92.72875356,93.53275401,90.72123363,91.55306333,1,25,96.15384615,24,92.04426429,1,FALSE
21000638,Grade 2,9.588709677,1.225806452,49.49193548,81.99825586,122,62,9.63605692,54.12033423,74.91550128,81.07801536,77.16944046,72.38351254,1,0,0,0,24.57144731,1,FALSE
21000641,Grade 3,5.765100671,6.791946309,47.55704698,79.07000774,133,66,17.37907353,83.43289344,90.4240373,90.36194219,88.02525124,91.09237537,1,1,50,1,38.58513491,1,FALSE
21000657,Grade 3,6.853658537,0.951219512,52.62195122,87.15390819,162,96,9.749802885,44.23930908,77.91377104,70.06154343,75.06223493,56.00606528,1,10,66.66666667,10,55.10754224,0,FALSE
21000667,Grade 3,5.647058824,4.699346405,49.68627451,82.52775415,136,70,18.50158976,28.92255621,50.10702827,47.25561267,45.16037018,53.46690871,1,20,66.66666667,20,63.31140718,1,FALSE
21000668,Grade 3,9.220994475,3.596685083,47.90607735,79.18289387,159,93,18.61143664,36.17941224,65.21984848,57.86522681,58.53367601,53.71748638,1,21,96.875,20,80.19105078,1,FALSE
21000683,Grade 3,10.43644068,6.597457627,40.59745763,70.72958551,189,90,19.56187765,77.32057519,83.54566553,83.78319196,76.52763692,91.58771336,1,0,0,0,26.54809787,1,FALSE
21000694,BA 2,27,10,25.5,40.47619048,2,1,9.192388155,,,,,,0,0,0,0,24.53703704,196,TRUE
21000752,Grade 7,11.68146214,4.600522193,40.81984334,71.2319703,373,163,10.36387317,40.51669584,81.00672795,57.93373883,60.59939098,46.66823399,1,0,0,0,34.41778276,2,FALSE
21000819,Grade 3,11.31818182,9.920454545,38.95454545,64.845289,138,64,20.68175681,39.40146975,67.73119949,62.37005578,61.6434054,56.7501011,1,1,50,1,38.58513491,2,FALSE
21000827,Grade 7,6.591176471,0.888235294,50.03823529,86.97161006,332,160,11.78075313,64.92586907,93.89365985,72.85598808,77.66364518,67.14775896,1,46,98.80952381,45,88.37548204,2,FALSE
21000837,Grade 6,23.28571429,18.92857143,18.07142857,30.04742131,8,9,13.66896702,0,0,13.98809524,13.98809524,14.92491657,1,0,0,0,29.00552486,99,TRUE
21000845,Grade 5,1.917602996,2.284644195,51.61797753,92.33104868,260,99,10.70609301,64.75515839,87.801738,84.50554135,82.48081841,73.06941084,1,8,62.5,5,75.14780125,2,FALSE
21000894,Grade 3,6.75,6.895833333,46.66666667,77.47497407,43,31,16.33470829,0,0,11.63159229,11.63159229,19.5570994,1,0,0,0,26.54809787,59,TRUE
21000900,Grade 4,10.05,6.35,43.975,72.54408819,35,19,18.54238042,5.45,12.38636364,21.59123752,23.11572901,23.84504806,1,2,100,2,65.83680794,85,TRUE
21000903,Grade 3,8.347826087,11.08695652,35.56521739,66.60659586,20,10,17.60636787,18.18918919,41.09821429,47.19827586,47.19827586,55.28255528,1,0,0,0,26.54809787,162,TRUE
21000924,Grade 2,12.66666667,4.703703704,42.7037037,70.64450392,25,17,16.24290334,6.936624851,14.17752778,20.65735512,20.65735512,27.6537083,1,0,0,0,24.57144731,190,TRUE
21000944,Grade 2,20.73443983,13.69709544,24.85477178,41.96581416,122,67,22.35247162,5.714861111,17.73159091,20.77822477,21.54239686,26.36648746,1,2,25,1,36.74536035,1,FALSE
21000969,Grade 3,5.447761194,3.104477612,51.40298507,85.77552877,127,60,13.13156067,85.48062824,91.98326211,91.19030057,88.96943574,92.228739,1,7,28.57142857,4,52.35828306,1,FALSE
21000973,Grade 6,5.75,3.329787234,51.88297872,84.96476919,181,103,12.03369279,8.710462924,19.72402597,25.28571429,27.74702381,23.26662388,1,0,0,0,35.32994116,1,FALSE
21000991,Grade 4,8.728571429,1.371428571,50.95,83.55239217,138,91,9.27929931,58.07504542,82.83544372,79.41244088,79.98969723,66.27846371,1,0,0,0,28.55876512,0,FALSE
21000994,Grade 6,12.54605263,8.635964912,36.46929825,63.28805455,365,156,19.12075969,10.31488595,43.01160714,35.9360119,37.21577381,24.04534061,1,2,50,2,58.63127056,1,FALSE
21000999,Grade 9-12,11.6,15.1,46.25,64.16799454,15,8,27.77138815,8.409856106,25.44479911,37.41253534,38.60250769,27.7976028,1,0,0,0,53.57142857,245,TRUE
21001008,Grade 5,10.47572816,0.757281553,45.02427184,80.17262551,199,72,9.328916137,21.62937238,62.08230923,44.31079497,49.36460997,33.76744637,1,20,88.0952381,18,87.9233778,1,FALSE
21001012,Grade 7,8.0703125,3.48828125,49.1015625,80.83948269,234,127,16.35049431,15.83372543,33.42977985,33.77954785,34.15980424,31.25284143,1,8,50,8,64.78691027,1,FALSE
21001013,Grade 3,16.74137931,5.67816092,35.61494253,61.38960227,145,81,16.49123101,12.64906647,20.56135417,27.41967085,25.69956666,42.33606774,1,4,100,4,62.0014245,1,FALSE
21001042,Grade 4,6.717948718,2.256410256,50.79487179,84.12748174,37,28,14.62186446,16.64673529,28.48184641,38.01169207,34.0733359,38.66857748,1,1,50,1,48.69021108,165,TRUE
21001053,Grade 5,10.72864322,5.206030151,40.81407035,72.2168096,176,112,17.24308097,72.7043444,90.40255687,89.17572464,86.68744672,80.30543569,1,7,100,7,67.99145299,0,FALSE
21001076,HM 6,19.62198391,7.809651475,34.39410188,54.94223855,285,171,20.75620564,41.92634464,79.74019317,58.70548946,59.58357628,49.54498713,1,0,0,0,34.42059834,0,FALSE
21001083,Grade 3,4,0,56,93.33333333,1,1,,38.61681555,71.13095238,57.21925134,59.62566845,54.34243176,1,0,0,0,18.51851852,169,TRUE
21001084,Grade 5,6.368852459,2.360655738,51.95901639,85.47773998,121,60,9.551424575,23.44568032,46.39704545,37.78505968,42.66570759,36.82494042,1,0,0,0,25.44946037,8,FALSE
21001087,Grade 3,7.707112971,1.213389121,47.06276151,83.93694314,232,97,10.95868072,26.31876946,63.52385027,46.80440946,55.65214134,40.6933919,1,0,0,0,26.54809787,1,FALSE
21001088,Grade 2,17.22580645,1.709677419,41.03225806,68.31829146,29,23,13.68328389,0,0,11.65178735,11.65178735,17.33870968,1,1,50,1,43.5382648,64,TRUE
21001114,Grade 4,12.10362694,5.10880829,43.89119171,71.8535343,167,95,17.96592768,70.83115319,85.57690119,82.53579874,81.05855301,83.02486992,1,0,0,0,28.55876512,0,FALSE
21001144,Grade 7,15.55555556,1.472222222,41.83333333,70.94785235,101,59,12.00116817,58.07779536,63.48390169,59.58701317,57.3637709,61.43706344,1,0,0,0,34.41778276,8,FALSE
21001150,Grade 2,4.715384615,3.353846154,51.56923077,86.22410962,123,66,13.56976716,71.93752061,84.72825053,89.59642162,87.40998935,84.85663082,1,17,71.66666667,15,67.25063939,1,FALSE
21001151,Grade 4,10.82781457,3.185430464,46.42384106,76.50643405,135,76,15.83600837,24.00678036,37.99607143,48.29479769,45.50632473,39.5721845,1,2,50,2,51.4428506,2,FALSE
21001165,Grade 2,14.99166667,2.116666667,42.95,71.16931445,109,59,14.29688219,18.6854552,35.86930769,38.97690951,41.44393622,40.99014337,1,10,50,10,53.05938094,1,FALSE
21001186,Grade 3,8.490066225,5.364238411,46.25165563,76.97291852,131,64,19.1924355,26.50925789,53.44496212,45.314805,44.80395999,48.29922693,1,11,45.45454545,10,59.18698676,1,FALSE
21001212,Grade 7,3.666666667,12.24358974,45.03846154,73.94412317,71,52,18.00753256,33.59886844,65.26299265,56.95266272,53.69822485,53.51150053,1,1,50,1,51.36409148,176,TRUE
21001214,Grade 5,12.74074074,4.567901235,41.88888889,70.54829733,146,68,14.8399327,78.77247265,98.05069057,97.98060529,97.70886616,80.30543569,1,4,37.5,3,50.44946037,1,FALSE
21001232,Grade 8,14.45,2.266666667,40.45,71.09998129,51,49,18.30015745,0,0,18.55033604,18.55033604,17.12750825,1,0,0,0,38.21848308,58,TRUE
21001238,Grade 7,24.44318182,3.329545455,33.27272727,54.69249514,74,64,15.00936663,4.93937692,15.51785714,25.92792659,26.44567807,25.20170827,1,0,0,0,34.41778276,1,FALSE
21001263,Grade 5,10.8452381,3.845238095,42.25,74.31813811,77,34,15.13384064,8.5,20.92307692,16.30434783,18.75,27.28924419,1,7,100,7,71.13225721,45,TRUE
21001264,Grade 9-12,27.58441558,27.41558442,16.55844156,22.0810876,23,18,20.09483667,,,,,,0,0,0,0,53.57142857,71,TRUE
21001272,Grade 9-12,19.2920354,24.50442478,30.05309735,41.76215902,71,48,21.89171431,67.51000661,74.64109358,86.11789048,88.20755495,90.34090909,1,0,0,0,46.16051206,0,FALSE
21001273,Grade 7,25.12286689,10.59385666,22.80887372,38.75956871,195,136,14.29978649,65.22285228,94.12569518,77.44598863,79.53956025,68.6327328,1,0,0,0,34.41778276,1,FALSE
21001274,Grade 3,19.02811245,6.084337349,30.95983936,55.06727893,208,96,14.96900001,69.32731617,85.53658639,79.62123133,81.50902406,79.60982638,1,1,0,0,38.58513491,1,FALSE
21001275,Grade 4,4.617647059,6.507352941,50.13235294,81.78530401,126,60,15.80380115,46.85513043,65.54952381,70.56982396,70.27405508,57.2895758,1,0,0,0,29.72339359,1,FALSE
21001286,Grade 4,6.502538071,2.878172589,49.26903553,83.84059799,183,83,14.96777851,39.4170496,58.31023444,65.46045717,53.95807689,69.60397742,1,4,50,4,54.42173446,1,FALSE
21001318,Grade 5,8.263888889,8.652777778,43.66666667,71.99283793,63,30,19.48274788,19.15039971,53.46,33.69565217,36.68478261,36.22819767,1,0,0,0,16.32124352,1,FALSE
21001323,Grade 3,12.3364486,2.196261682,45.6635514,75.91347449,102,56,12.99487847,43.59196368,77.25376744,69.59334086,72.53077171,55.2264395,1,0,0,0,26.54809787,1,FALSE
21001325,Grade 3,5.176470588,5.903743316,48.09090909,80.91729384,169,104,17.80048546,48.19214361,72.71708077,60.75972709,65.09542689,66.15535003,1,0,0,0,26.54809787,0,FALSE
21001331,Grade 3,7.131034483,5.724137931,47.19310345,78.50892695,129,75,17.1639547,85.91013942,94.97936494,94.66911765,94.40173797,90.23636201,1,0,0,0,24.51691373,0,FALSE
